participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_006,a,13,experiment,17,6,1,focus,n,6a,6b,,839.0,1156.0,1357.0,1274.0,918.0,940.0,884.0,,1976.0,left,A,False,left,1.0,0.0,1216.0,1216.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,729.0,left,1216.0,focus.A
participant_006,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,452.0,650.0,661.0,1003.0,623.0,621.0,536.0,,842.0,left,A,False,left,0.812,0.188,325.0,264.0,61.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,89.0,left,264.0,exclusive.A
participant_006,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,515.0,552.0,732.0,625.0,516.0,532.0,489.0,,1037.0,left,B,False,left,0.688,0.312,922.0,634.0,288.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,288.0,right,288.0,contrastive.B
participant_006,a,35,experiment,26,9,1,focus,y,9b,9a,,532.0,748.0,652.0,880.0,632.0,622.0,839.0,,1114.0,right,A,False,right,0.296,0.704,925.0,274.0,651.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,right,66.0,right,66.0,focus.A
participant_006,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,582.0,923.0,643.0,821.0,789.0,850.0,655.0,,1194.0,right,A,False,right,0.0,1.0,527.0,0.0,527.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,169.0,right,527.0,exclusive.A
participant_006,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,518.0,675.0,946.0,718.0,594.0,866.0,751.0,,3635.0,right,B,False,right,0.388,0.612,2900.0,1126.0,1774.0,6.0,11.0,17.0,5.0,10.0,15.0,10.0,right,128.0,right,183.0,contrastive.B
participant_006,a,27,experiment,35,12,1,focus,n,12a,12b,,654.0,669.0,1015.0,958.0,891.0,1415.0,898.0,,1325.0,left,A,False,left,0.813,0.187,603.6,490.6,113.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,263.6,left,263.6,focus.A
participant_006,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,561.0,672.0,565.0,755.0,835.0,693.0,726.0,,1263.0,left,A,False,left,1.0,0.0,855.0,855.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,855.0,left,855.0,exclusive.A
participant_006,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,563.0,970.0,1067.0,718.0,735.0,1099.0,1128.0,,2738.0,left,B,False,left,0.668,0.332,1570.6,1048.6,522.0,2.0,5.0,7.0,1.0,4.0,5.0,3.0,right,66.0,right,464.0,contrastive.B
participant_006,a,29,experiment,44,15,1,focus,y,15b,15a,,731.0,891.0,838.0,793.0,676.0,940.0,1200.0,,1481.0,right,A,False,right,0.0,1.0,1207.0,0.0,1207.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,right,132.0,right,1207.0,focus.A
participant_006,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,511.0,565.0,521.0,643.0,518.0,629.0,592.0,,901.0,right,A,False,right,0.092,0.908,644.0,59.0,585.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,60.0,right,60.0,exclusive.A
participant_006,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,1297.0,731.0,1394.0,872.0,1451.0,952.0,1124.0,,2421.0,right,B,False,right,0.333,0.667,1364.6,454.0,910.6,2.0,5.0,7.0,1.0,4.0,5.0,4.0,right,58.0,right,507.0,contrastive.B
participant_006,a,21,experiment,53,18,1,focus,n,18a,18b,,633.0,714.0,713.0,976.0,727.0,897.0,918.0,,2690.0,left,A,False,left,0.669,0.331,2085.0,1395.0,690.0,6.0,5.0,11.0,5.0,4.0,9.0,8.0,left,71.0,left,71.0,focus.A
participant_007,b,34,experiment,2,1,1,focus,y,1b,1a,,470.0,439.0,422.0,415.0,377.0,598.0,464.0,,731.0,right,A,False,right,0.0,1.0,445.0,0.0,445.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,187.0,right,445.0,focus.A
participant_007,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,475.0,442.0,399.0,469.0,476.0,517.0,486.0,,1677.0,right,A,False,right,0.334,0.666,1121.0,374.0,747.0,4.0,7.0,11.0,3.0,6.0,9.0,6.0,left,189.0,left,189.0,exclusive.A
participant_007,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,532.0,393.0,387.0,392.0,369.0,437.0,401.0,,812.0,right,B,False,right,0.0,1.0,454.0,0.0,454.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,229.0,right,454.0,contrastive.B
participant_007,b,25,experiment,11,4,1,focus,n,4a,4b,,514.0,464.0,429.0,582.0,527.0,630.0,512.0,,936.0,left,A,False,left,1.0,0.0,845.0,845.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,733.0,left,845.0,focus.A
participant_007,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,611.0,813.0,529.0,514.0,449.0,550.0,698.0,,1595.0,left,A,False,left,0.954,0.046,1198.0,1143.0,55.0,5.0,1.0,6.0,4.0,0.0,4.0,2.0,left,122.0,left,514.0,exclusive.A
participant_007,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,611.0,567.0,858.0,502.0,492.0,501.0,463.0,,826.0,left,B,False,left,0.615,0.385,465.0,286.0,179.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,179.0,right,179.0,contrastive.B
participant_007,b,37,experiment,20,7,1,focus,y,7b,7a,,400.0,408.0,347.0,403.0,379.0,337.0,328.0,,672.0,right,A,False,right,0.255,0.745,646.0,165.0,481.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,190.0,right,190.0,focus.A
participant_007,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,528.0,656.0,488.0,619.0,514.0,559.0,503.0,,898.0,right,A,False,right,0.295,0.705,745.0,220.0,525.0,3.0,4.0,7.0,2.0,3.0,5.0,5.0,right,60.0,right,118.0,exclusive.A
participant_007,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,560.0,721.0,676.0,722.0,660.0,582.0,565.0,,1558.0,right,B,False,right,0.048,0.952,1253.0,60.0,1193.0,1.0,4.0,5.0,0.0,3.0,3.0,1.0,left,60.0,left,60.0,contrastive.B
participant_007,b,21,experiment,29,10,1,focus,n,10a,10b,,447.0,806.0,520.0,370.0,529.0,582.0,693.0,,810.0,left,A,False,left,0.83,0.17,665.0,552.0,113.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,left,216.0,left,216.0,focus.A
participant_007,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,484.0,445.0,401.0,403.0,413.0,483.0,444.0,,1103.0,left,A,False,left,0.638,0.362,640.0,408.0,232.0,4.0,2.0,6.0,3.0,1.0,4.0,4.0,left,65.0,left,65.0,exclusive.A
participant_007,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,1023.0,489.0,685.0,1315.0,470.0,493.0,489.0,,675.0,left,B,False,left,0.892,0.108,582.0,519.0,63.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,228.0,left,228.0,contrastive.B
participant_007,b,14,experiment,38,13,1,focus,y,13b,13a,,537.0,526.0,568.0,663.0,522.0,757.0,707.0,,1131.0,right,A,False,right,0.346,0.654,586.0,203.0,383.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,right,126.0,right,201.0,focus.A
participant_007,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,435.0,373.0,435.0,428.0,400.0,390.0,470.0,,1302.0,right,A,False,right,0.163,0.837,1022.0,167.0,855.0,3.0,4.0,7.0,2.0,3.0,5.0,4.0,right,54.0,right,110.0,exclusive.A
participant_007,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,560.0,431.0,365.0,422.0,390.0,387.0,296.0,,1187.0,right,B,False,left,0.502,0.498,1118.0,561.0,557.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,231.0,left,231.0,contrastive.B
participant_007,b,18,experiment,47,16,1,focus,n,16a,16b,,564.0,494.0,498.0,776.0,502.0,651.0,858.0,,1047.0,left,A,False,left,0.754,0.246,781.0,589.0,192.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,right,132.0,right,132.0,focus.A
participant_007,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,516.0,825.0,596.0,649.0,629.0,517.0,598.0,,885.0,left,A,False,left,0.919,0.081,704.0,647.0,57.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,57.0,right,57.0,exclusive.A
participant_007,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,391.0,329.0,380.0,346.0,544.0,432.0,440.0,,719.0,left,B,False,left,0.908,0.092,622.0,565.0,57.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,57.0,right,57.0,contrastive.B
participant_008,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,489.0,481.0,380.0,370.0,349.0,453.0,440.0,,1577.0,right,B,False,right,0.0,1.0,413.6,0.0,413.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,150.0,right,413.6,contrastive.B
participant_008,c,36,experiment,5,2,1,focus,n,2a,2b,,803.0,865.0,564.0,435.0,405.0,521.0,424.0,,1029.0,left,A,False,left,1.0,0.0,872.0,872.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,168.0,left,872.0,focus.A
participant_008,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,362.0,408.0,413.0,408.0,418.0,378.0,423.0,,1642.0,left,A,False,left,0.649,0.351,1421.0,922.0,499.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,left,65.0,left,65.0,exclusive.A
participant_008,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,332.0,340.0,300.0,335.0,348.0,347.0,333.0,,833.0,left,B,False,right,0.388,0.612,659.0,256.0,403.0,4.0,3.0,7.0,3.0,2.0,5.0,4.0,left,83.0,left,83.0,contrastive.B
participant_008,c,27,experiment,14,5,1,focus,y,5b,5a,,501.0,437.0,380.0,379.0,469.0,803.0,562.0,,847.0,right,A,False,right,0.0,1.0,763.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,763.0,right,763.0,focus.A
participant_008,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,720.0,419.0,386.0,560.0,510.0,621.0,473.0,,1467.0,right,A,False,right,0.255,0.745,1392.0,355.0,1037.0,3.0,4.0,7.0,2.0,3.0,5.0,5.0,left,69.0,left,69.0,exclusive.A
participant_008,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,316.0,330.0,357.0,329.0,359.0,314.0,326.0,,538.0,right,B,False,right,0.0,1.0,541.0,0.0,541.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,541.0,right,541.0,contrastive.B
participant_008,c,12,experiment,23,8,1,focus,n,8a,8b,,431.0,498.0,398.0,443.0,434.0,464.0,535.0,,1426.0,left,A,False,left,0.739,0.261,1324.0,979.0,345.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,162.0,left,162.0,focus.A
participant_008,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,468.0,396.0,344.0,355.0,430.0,400.0,353.0,,1588.0,left,A,False,left,0.737,0.263,1276.0,941.0,335.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,right,168.0,right,168.0,exclusive.A
participant_008,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,671.0,660.0,647.0,756.0,355.0,522.0,391.0,,783.0,left,B,False,left,1.0,0.0,764.0,764.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,764.0,left,764.0,contrastive.B
participant_008,c,22,experiment,32,11,1,focus,y,11b,11a,,439.0,357.0,421.0,492.0,476.0,476.0,464.0,,969.0,right,A,False,right,0.07,0.93,830.0,58.0,772.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,123.0,right,123.0,focus.A
participant_008,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,632.0,1035.0,483.0,485.0,457.0,657.0,469.0,,921.0,right,A,False,right,0.0,1.0,821.0,0.0,821.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,182.0,right,821.0,exclusive.A
participant_008,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,508.0,495.0,412.0,410.0,431.0,419.0,403.0,,1494.0,right,B,False,right,0.401,0.599,1278.0,513.0,765.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,left,63.0,left,513.0,contrastive.B
participant_008,c,29,experiment,41,14,1,focus,n,14a,14b,,433.0,375.0,371.0,454.0,645.0,808.0,595.0,,1145.0,left,A,False,right,0.144,0.856,986.0,142.0,844.0,2.0,4.0,6.0,1.0,3.0,4.0,4.0,right,83.0,right,83.0,focus.A
participant_008,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,497.0,501.0,538.0,1264.0,591.0,801.0,1258.0,,1440.0,left,A,False,left,0.684,0.316,1320.0,903.0,417.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,left,74.0,left,74.0,exclusive.A
participant_008,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,408.0,361.0,357.0,373.0,456.0,398.0,384.0,,875.0,left,B,False,left,0.751,0.249,728.0,547.0,181.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,181.0,right,181.0,contrastive.B
participant_008,c,24,experiment,50,17,1,focus,y,17b,17a,,439.0,465.0,488.0,816.0,474.0,701.0,2427.0,,4834.0,right,A,False,right,0.334,0.666,2719.2,907.2,1812.0,5.0,5.0,10.0,4.0,4.0,8.0,6.0,left,201.0,left,201.0,focus.A
participant_008,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,457.0,402.0,375.0,402.0,386.0,620.0,765.0,,1357.0,right,A,False,left,0.607,0.393,1060.0,643.0,417.0,4.0,5.0,9.0,3.0,4.0,7.0,5.0,right,114.0,right,168.0,exclusive.A
participant_009,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,582.0,526.0,550.0,442.0,597.0,894.0,481.0,,1990.0,right,B,False,right,0.195,0.805,1856.0,362.0,1494.0,5.0,6.0,11.0,4.0,5.0,9.0,9.0,left,73.0,left,73.0,contrastive.B
participant_009,c,36,experiment,5,2,1,focus,n,2a,2b,,483.0,463.0,373.0,441.0,383.0,467.0,491.0,,970.0,left,A,False,left,1.0,0.0,785.0,785.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,785.0,left,785.0,focus.A
participant_009,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,509.0,436.0,345.0,548.0,473.0,828.0,505.0,,1390.0,left,A,False,right,0.42,0.58,1139.0,478.0,661.0,4.0,4.0,8.0,3.0,3.0,6.0,5.0,right,264.0,right,401.0,exclusive.A
participant_009,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,1571.0,476.0,399.0,1215.0,477.0,1061.0,1021.0,,1305.0,left,B,False,left,0.828,0.172,569.6,471.6,98.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,208.0,left,208.0,contrastive.B
participant_009,c,27,experiment,14,5,1,focus,y,5b,5a,,586.0,471.0,494.0,477.0,423.0,401.0,979.0,,2037.0,right,A,False,left,0.624,0.376,1275.0,795.0,480.0,3.0,4.0,7.0,2.0,3.0,5.0,2.0,left,204.0,left,204.0,focus.A
participant_009,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,735.0,479.0,371.0,398.0,405.0,1049.0,446.0,,1171.0,right,A,False,right,0.321,0.679,794.0,255.0,539.0,3.0,5.0,8.0,2.0,4.0,6.0,5.0,left,78.0,left,78.0,exclusive.A
participant_009,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,469.0,472.0,457.0,418.0,801.0,528.0,535.0,,1120.0,right,B,False,right,0.0,1.0,263.6,0.0,263.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,263.6,right,263.6,contrastive.B
participant_009,c,12,experiment,23,8,1,focus,n,8a,8b,,670.0,467.0,923.0,722.0,662.0,741.0,751.0,,1561.0,left,A,False,right,0.463,0.537,1145.0,530.0,615.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,right,61.0,right,615.0,focus.A
participant_009,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,490.0,326.0,373.0,370.0,365.0,647.0,448.0,,1002.0,left,A,False,left,0.636,0.364,390.0,248.0,142.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,right,73.0,right,73.0,exclusive.A
participant_009,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,537.0,447.0,405.0,468.0,424.0,1791.0,922.0,,1521.0,left,B,False,left,0.828,0.172,952.0,788.0,164.0,4.0,2.0,6.0,3.0,1.0,4.0,4.0,left,104.0,left,104.0,contrastive.B
participant_009,c,22,experiment,32,11,1,focus,y,11b,11a,,447.0,409.0,418.0,382.0,354.0,387.0,589.0,,1018.0,right,A,False,right,0.228,0.772,877.0,200.0,677.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,96.0,left,96.0,focus.A
participant_009,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,805.0,535.0,520.0,1465.0,585.0,1077.0,1433.0,,1531.0,right,A,False,left,0.536,0.464,1195.0,641.0,554.0,2.0,4.0,6.0,1.0,3.0,4.0,3.0,left,86.0,left,86.0,exclusive.A
participant_009,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,561.0,483.0,444.0,432.0,464.0,484.0,1006.0,,5758.0,right,B,False,right,0.247,0.753,3280.2,809.0,2471.2,3.0,8.0,11.0,2.0,7.0,9.0,4.0,right,54.0,right,115.0,contrastive.B
participant_009,c,29,experiment,41,14,1,focus,n,14a,14b,,522.0,475.0,397.0,464.0,428.0,472.0,1544.0,,8841.0,right,B,False,right,0.48,0.52,4199.7,2017.0,2182.7,6.0,7.0,13.0,5.0,6.0,11.0,4.0,right,263.6,right,1109.6,focus.B
participant_009,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,578.0,388.0,1105.0,451.0,427.0,604.0,610.0,,2161.0,left,A,False,left,0.583,0.417,1174.0,684.0,490.0,6.0,5.0,11.0,5.0,4.0,9.0,6.0,right,90.0,right,90.0,exclusive.A
participant_009,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,457.0,391.0,412.0,378.0,377.0,707.0,617.0,,1372.0,left,B,False,left,0.555,0.445,1133.0,629.0,504.0,4.0,4.0,8.0,3.0,3.0,6.0,6.0,left,238.0,left,238.0,contrastive.B
participant_009,c,24,experiment,50,17,1,focus,y,17b,17a,,413.0,378.0,387.0,397.0,456.0,398.0,961.0,,1549.0,right,A,False,left,0.82,0.18,1391.0,1141.0,250.0,5.0,4.0,9.0,4.0,3.0,7.0,7.0,left,289.0,left,289.0,focus.A
participant_009,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,528.0,398.0,301.0,381.0,404.0,430.0,432.0,,1599.0,right,A,False,left,0.574,0.426,1051.0,603.0,448.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,left,258.0,left,603.0,exclusive.A
participant_010,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,291.0,278.0,253.0,314.0,286.0,304.0,325.0,,2573.0,left,A,True,left,0.519,0.481,2014.0,1046.0,968.0,4.0,7.0,11.0,3.0,6.0,9.0,5.0,right,54.0,right,54.0,contrastive.A
participant_010,c,36,experiment,5,2,1,focus,n,2a,2b,,270.0,240.0,246.0,246.0,459.0,324.0,302.0,,558.0,left,A,False,left,0.702,0.298,363.0,255.0,108.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,108.0,right,108.0,focus.A
participant_010,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,326.0,342.0,373.0,636.0,538.0,532.0,370.0,,698.0,left,A,False,left,1.0,0.0,633.0,633.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,230.0,left,633.0,exclusive.A
participant_010,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,300.0,252.0,248.0,193.0,284.0,324.0,282.0,,429.0,right,A,True,right,0.0,1.0,387.0,0.0,387.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,387.0,right,387.0,contrastive.A
participant_010,c,27,experiment,14,5,1,focus,y,5b,5a,,281.0,211.0,281.0,218.0,232.0,234.0,263.0,,602.0,right,A,False,right,0.0,1.0,450.0,0.0,450.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,450.0,right,450.0,focus.A
participant_010,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,276.0,293.0,246.0,242.0,312.0,310.0,319.0,,790.0,right,A,False,right,0.0,1.0,732.0,0.0,732.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,732.0,right,732.0,exclusive.A
participant_010,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,313.0,326.0,245.0,300.0,449.0,370.0,337.0,,383.0,left,A,True,left,1.0,0.0,350.0,350.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,350.0,left,350.0,contrastive.A
participant_010,c,12,experiment,23,8,1,focus,n,8a,8b,,360.0,361.0,324.0,305.0,318.0,303.0,288.0,,783.0,left,A,False,left,1.0,0.0,226.0,226.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,175.0,left,226.0,focus.A
participant_010,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,276.0,267.0,208.0,225.0,219.0,422.0,266.0,,647.0,left,A,False,left,0.727,0.273,498.0,362.0,136.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,85.0,right,136.0,exclusive.A
participant_010,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,215.0,157.0,146.0,167.0,282.0,206.0,327.0,,617.0,right,A,True,right,0.119,0.881,521.0,62.0,459.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,62.0,left,62.0,contrastive.A
participant_010,c,22,experiment,32,11,1,focus,y,11b,11a,,326.0,270.0,279.0,289.0,280.0,351.0,412.0,,467.0,right,A,False,right,0.0,1.0,148.0,0.0,148.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,148.0,right,148.0,focus.A
participant_010,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,513.0,483.0,672.0,542.0,451.0,449.0,592.0,,1062.0,right,A,False,right,0.0,1.0,396.6,0.0,396.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,133.0,right,396.6,exclusive.A
participant_010,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,283.0,287.0,356.0,240.0,313.0,300.0,387.0,,1148.0,left,A,True,left,1.0,0.0,371.6,371.6,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,263.6,left,371.6,contrastive.A
participant_010,c,29,experiment,41,14,1,focus,n,14a,14b,,260.0,241.0,381.0,405.0,329.0,305.0,338.0,,915.0,left,A,False,left,0.797,0.203,512.0,408.0,104.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,left,100.0,left,100.0,focus.A
participant_010,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,327.0,192.0,304.0,279.0,409.0,349.0,324.0,,413.0,left,A,False,left,1.0,0.0,315.0,315.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,54.0,left,315.0,exclusive.A
participant_010,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,300.0,232.0,248.0,268.0,251.0,261.0,255.0,,977.0,right,A,True,right,0.268,0.732,704.0,189.0,515.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,right,151.0,right,151.0,contrastive.A
participant_010,c,24,experiment,50,17,1,focus,y,17b,17a,,316.0,238.0,242.0,214.0,207.0,214.0,336.0,,498.0,right,A,False,right,0.0,1.0,209.0,0.0,209.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,121.0,right,209.0,focus.A
participant_010,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,302.0,200.0,200.0,226.0,231.0,265.0,323.0,,849.0,right,A,False,right,0.0,1.0,844.0,0.0,844.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,844.0,right,844.0,exclusive.A
participant_011,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,488.0,238.0,289.0,445.0,236.0,208.0,480.0,,2473.0,right,B,True,left,0.508,0.492,2311.0,1173.0,1138.0,3.0,4.0,7.0,2.0,3.0,5.0,1.0,left,806.0,left,1173.0,exclusive.B
participant_011,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,305.0,182.0,201.0,215.0,200.0,232.0,440.0,,532.0,right,A,True,right,0.0,1.0,176.0,0.0,176.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,69.0,right,176.0,contrastive.A
participant_011,a,18,experiment,8,3,1,focus,y,3b,3a,,597.0,321.0,210.0,390.0,301.0,260.0,172.0,,920.0,left,B,False,left,0.792,0.208,612.0,485.0,127.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,60.0,right,127.0,focus.B
participant_011,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,535.0,244.0,2164.0,321.0,373.0,368.0,419.0,,682.0,left,B,True,left,1.0,0.0,611.0,611.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,197.0,left,611.0,exclusive.B
participant_011,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,1106.0,493.0,515.0,379.0,376.0,858.0,579.0,,1649.0,left,A,True,left,0.751,0.249,655.0,492.0,163.0,5.0,2.0,7.0,4.0,1.0,5.0,1.0,right,66.0,right,163.0,contrastive.A
participant_011,a,13,experiment,17,6,1,focus,n,6a,6b,,608.0,512.0,529.0,804.0,445.0,334.0,1121.0,,834.0,left,A,False,left,1.0,0.0,541.0,541.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,132.0,left,541.0,focus.A
participant_011,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,384.0,234.0,201.0,206.0,324.0,220.0,584.0,,2981.0,right,B,True,right,0.03,0.97,2166.0,65.0,2101.0,1.0,10.0,11.0,0.0,9.0,9.0,2.0,right,182.0,right,1687.0,exclusive.B
participant_011,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,287.0,226.0,246.0,210.0,327.0,313.0,345.0,,1892.0,right,A,True,right,0.118,0.882,903.0,107.0,796.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,left,107.0,left,107.0,contrastive.A
participant_011,a,35,experiment,26,9,1,focus,y,9b,9a,,439.0,319.0,288.0,608.0,217.0,439.0,460.0,,464.0,left,B,False,left,1.0,0.0,233.0,233.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,134.0,left,233.0,focus.B
participant_011,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,520.0,227.0,184.0,398.0,294.0,732.0,304.0,,858.0,right,A,False,right,0.445,0.555,326.0,145.0,181.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,145.0,left,145.0,exclusive.A
participant_011,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,1555.0,326.0,1744.0,368.0,248.0,629.0,424.0,,1168.0,left,A,True,left,0.506,0.494,462.0,234.0,228.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,right,62.0,right,62.0,contrastive.A
participant_011,a,27,experiment,35,12,1,focus,n,12a,12b,,554.0,434.0,451.0,699.0,305.0,732.0,409.0,,982.0,left,A,False,left,1.0,0.0,530.0,530.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,left,67.0,left,530.0,focus.A
