MD5,trial,label,PennElementType,PennElementName,Parameter,Value,participant_id,group,no,item,exp,condition,cb,left,right,target,results_time,event_time,elapsed_ms
5ea96059c7f8c9bb71d4ecdb67ea496e,15,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,106,31,2,self-directed-x,y,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:09.603000+00:00,1.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,EyeTracker,tracker,calibration,62,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:13.639000+00:00,4036.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:23.453000+00:00,9814.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:23.962000+00:00,509.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:24.704000+00:00,742.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:25.470000+00:00,766.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:26.160000+00:00,690.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:26.848000+00:00,688.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:29.399000+00:00,2551.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:32.842000+00:00,3443.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:35.640000+00:00,2798.0
5ea96059c7f8c9bb71d4ecdb67ea496e,16,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,103,31,2,other-directed-x,n,művész,üzletember,üzletember,2025-09-22 16:33:59+00:00,2025-09-22 16:11:35.642000+00:00,2.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,EyeTracker,tracker,calibration,27,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:11:39.678000+00:00,4036.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,EyeTracker,tracker,calibration,80,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:22.275000+00:00,42597.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:27.640000+00:00,5365.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:28.584000+00:00,944.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:29.305000+00:00,721.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:30.007000+00:00,702.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:30.512000+00:00,505.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:31.243000+00:00,731.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:31.788000+00:00,545.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:34.254000+00:00,2466.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:37.086000+00:00,2832.0
5ea96059c7f8c9bb71d4ecdb67ea496e,17,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,67,22,2,self-directed,n,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:12:37.087000+00:00,1.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,EyeTracker,tracker,calibration,62,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:41.109000+00:00,4022.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:46.874000+00:00,5765.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:47.677000+00:00,803.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:48.469000+00:00,792.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:49.010000+00:00,541.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:49.539000+00:00,529.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:49.991000+00:00,452.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r6,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:50.716000+00:00,725.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:51.212000+00:00,496.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:55.704000+00:00,4492.0
5ea96059c7f8c9bb71d4ecdb67ea496e,18,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,8,3,1,focus,y,3b,3a,,2025-09-22 16:33:59+00:00,2025-09-22 16:12:55.705000+00:00,1.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,EyeTracker,tracker,calibration,54,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:12:59.730000+00:00,4025.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,EyeTracker,tracker,calibration,64,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:42.186000+00:00,42456.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:47.230000+00:00,5044.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:47.928000+00:00,698.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:48.624000+00:00,696.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:49.109000+00:00,485.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:49.670000+00:00,561.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:50.460000+00:00,790.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:51.062000+00:00,602.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:55.496000+00:00,4434.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,Selector,choice_selector,Selection,right_canvas,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:58.958000+00:00,3462.0
5ea96059c7f8c9bb71d4ecdb67ea496e,19,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,55,19,2,self-directed,n,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:13:58.960000+00:00,2.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,EyeTracker,tracker,calibration,80,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:03.009000+00:00,4049.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:08.545000+00:00,5536.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:09.134000+00:00,589.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:09.791000+00:00,657.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:10.473000+00:00,682.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:11.041000+00:00,568.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:11.677000+00:00,636.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r6,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:12.250000+00:00,573.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:13.154000+00:00,904.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:14.958000+00:00,1804.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:17.976000+00:00,3018.0
5ea96059c7f8c9bb71d4ecdb67ea496e,20,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,117,35,,attention-check,n,pelikán,tigris,pelikán,2025-09-22 16:33:59+00:00,2025-09-22 16:14:17.977000+00:00,1.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,EyeTracker,tracker,calibration,63,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:22.006000+00:00,4029.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:30.460000+00:00,8454.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:30.957000+00:00,497.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:31.565000+00:00,608.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:32.131000+00:00,566.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:32.672000+00:00,541.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:33.419000+00:00,747.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r6,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:34.034000+00:00,615.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:34.601000+00:00,567.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:39.091000+00:00,4490.0
5ea96059c7f8c9bb71d4ecdb67ea496e,21,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,53,18,1,focus,n,18a,18b,,2025-09-22 16:33:59+00:00,2025-09-22 16:14:39.093000+00:00,2.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,EyeTracker,tracker,calibration,69,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:43.136000+00:00,4043.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:49.115000+00:00,5979.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:49.644000+00:00,529.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:50.217000+00:00,573.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:50.773000+00:00,556.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:51.350000+00:00,577.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:52.006000+00:00,656.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:52.709000+00:00,703.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:54.861000+00:00,2152.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:57.662000+00:00,2801.0
5ea96059c7f8c9bb71d4ecdb67ea496e,22,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,70,22,2,other-directed-x,y,vezérigazgató,menedzser,menedzser,2025-09-22 16:33:59+00:00,2025-09-22 16:14:57.663000+00:00,1.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,EyeTracker,tracker,calibration,69,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:01.689000+00:00,4026.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:06.484000+00:00,4795.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:07.181000+00:00,697.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:07.830000+00:00,649.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:08.577000+00:00,747.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:09.107000+00:00,530.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:09.708000+00:00,601.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:10.293000+00:00,585.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:13.734000+00:00,3441.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,Selector,choice_selector,Selection,right_canvas,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:16.872000+00:00,3138.0
5ea96059c7f8c9bb71d4ecdb67ea496e,23,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,79,25,2,self-directed,n,ügyész,tudós,tudós,2025-09-22 16:33:59+00:00,2025-09-22 16:15:16.874000+00:00,2.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,EyeTracker,tracker,calibration,52,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:15:20.886000+00:00,4012.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,EyeTracker,tracker,calibration,80,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:04.158000+00:00,43272.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:09.412000+00:00,5254.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:10.007000+00:00,595.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:10.633000+00:00,626.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:11.071000+00:00,438.0
5ea96059c7f8c9bb71d4ecdb67ea496e,24,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,58,19,2,other-directed-x,y,szakács,dolgozó,dolgozó,2025-09-22 16:33:59+00:00,2025-09-22 16:16:11.535000+00:00,464.0
